16.04,Mercedes,CL,2100000,2300000,2400000,2592000,3000000,3600000,5760000,5950000,6720000,7700000,9100000,10850000,17700000,13000000,0,0,0,0,0,0,0
16.05,Mercedes,CLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8160000,10500000,10560000,12600000,15400000,20300000,0
16.06,Mercedes,CLK,1920000,2160000,2784000,2880000,3024000,3360000,3600000,4176000,4320000,4320000,4560000,0,0,0,0,0,0,0,0,0,0
16.07,Mercedes,CLS,0,0,0,0,3840000,4560000,5000000,5280000,6000000,6260000,7000000,12000000,12500000,14400000,14400000,16800000,16800000,22000000,30800000,38500000,0
16.08,Mercedes,E class ,1776000,2160000,2256000,2500000,2880000,3072000,3216000,3600000,4080000,4560000,7200000,7440000,7680000,8400000,11520000,12000000,16800000,18720000,21000000,24500000,0
16.09,Mercedes,G class,8160000,8640000,9120000,11040000,12000000,14880000,16800000,17280000,19680000,24960000,24960000,27360000,28800000,34560000,38400000,45600000,46560000,54600000,61600000,70000000,0
16.10,Mercedes,GL class,0,0,0,0,0,0,6700000,6700000,8160000,8640000,9600000,11000000,11950000,14400000,19200000,23040000,23000000,24000000,0,0,0
16.11,Mercedes,GLE class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31500000,35000000,0
16.12,Mercedes,GLK,0,0,0,0,0,0,0,0,4500000,5000000,5600000,5950000,6650000,7700000,8400000,9800000,0,0,0,0,0
16.13,Mercedes,ML class ,1920000,2256000,2256000,2640000,2880000,4000000,4512000,5520000,5740000,6260000,7440000,8400000,12960000,12960000,13440000,15360000,15400000,18240000,21000000,24500000,0
16.14,Mercedes,Vito մարդատար,1920000,2300000,2544000,3360000,3744000,4224000,4560000,4900000,5200000,5600000,6020000,6650000,7000000,7700000,8000000,9100000,14000000,15400000,17500000,28000000,0
16.15,Mercedes,R,0,0,0,0,0,3500000,4060000,4200000,4800000,5600000,6300000,7000000,8000000,0,0,0,0,0,0,0,0
16.16,Mercedes,S class ,2256000,2640000,2640000,2880000,3000000,4000000,5664000,6260000,6480000,8100000,9120000,11000000,11000000,11000000,24400000,26300000,35000000,52500000,60000000,70000000,0
17.01,Mini,Cooper ,1067000,1200000,1344000,1584000,1632000,1680000,1920000,2160000,2496000,2592000,2880000,2976000,3024000,3840000,0,0,0,0,0,0,0
18.01,Mitsubishi,AIRTREK,1200000,1344000,1344000,1680000,1680000,2016000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.02,Mitsubishi,ASX,0,0,0,0,0,0,0,0,0,0,0,4464000,4800000,5462000,5800000,6555000,0,0,0,0,0
18.03,Mitsubishi,Grandis,1520000,1550000,1584000,1680000,1920000,2200000,2256000,2304000,2880000,3000000,3120000,3360000,0,0,0,0,0,0,0,0,0
18.04,Mitsubishi,Lancer,760000,900000,1000000,1150000,1330000,1600000,1920000,1920000,2544000,2640000,3500000,3700000,3840000,4000000,4000000,4000000,4275000,0,0,0,0
18.05,Mitsubishi,Outlander,0,0,1920000,2000000,2000000,2100000,2688000,3120000,3360000,3840000,4080000,4560000,4860000,5250000,5280000,6240000,7500000,8075000,8310000,10210000,0
18.06,Mitsubishi,Pajero,2375000,2640000,2640000,2880000,3024000,3744000,3936000,4080000,4704000,4800000,5700000,5760000,6800000,7700000,9100000,11550000,14700000,15400000,15400000,21000000,0
18.07,Mitsubishi,Pajero io,1000000,1344000,1536000,1680000,1824000,2064000,2112000,2112000,0,0,0,0,0,0,0,0,0,0,0,0,0
19.01,Nissan,Almera,1280000,1300000,1300000,1330000,1660000,1700000,1750000,2000000,2200000,2400000,2600000,2800000,3000000,3087000,3360000,3800000,3800000,0,0,0,0
19.02,Nissan,Altima,1187000,1472000,1680000,1680000,1995000,2112000,2112000,2640000,2640000,2880000,2880000,2880000,3360000,4080000,4080000,4800000,5760000,6412000,7600000,0,0
19.03,Nissan,Bluebird Sylphy ,1100000,1282000,1377000,1472000,1550000,1728000,1872000,1944000,2160000,2400000,2880000,3120000,0,0,0,0,0,0,0,0,0
19.04,Nissan,Elgrand ,0,0,1920000,2160000,2304000,2640000,2880000,3312000,3648000,3840000,4560000,5760000,6240000,0,0,0,0,0,0,0,0
19.05,Nissan,Fuga,0,0,0,0,1920000,2500000,2500000,2500000,2640000,3500000,4560000,5000000,5500000,0,0,0,0,0,0,0,0
19.06,Nissan,Juke,0,0,0,0,0,0,0,0,0,0,3850000,4416000,4800000,5280000,5280000,6720000,6850000,7000000,7700000,9100000,0
19.07,Nissan,March,0,0,720000,816000,864000,912000,984000,1104000,1200000,1272000,1320000,1488000,1680000,2016000,2160000,2376000,2544000,2688000,2880000,0,0
19.08,Nissan,Maxima,1344000,1440000,1680000,1750000,1920000,2304000,2400000,2400000,4080000,4080000,4080000,4080000,5280000,5500000,6000000,8000000,11637000,12112000,0,0,0
19.09,Nissan,Murano,0,0,2300000,2300000,2400000,2784000,2880000,2880000,3840000,4080000,4080000,4800000,6000000,6000000,7500000,7700000,7850000,8000000,15400000,21000000,0
19.10,Nissan,Pathfinder,2200000,2400000,2640000,2736000,2736000,3504000,4080000,4300000,4800000,5000000,5760000,5750000,6650000,8160000,8200000,9800000,10200000,10980000,13300000,21000000,0
19.11,Nissan,Patrol,4000000,5000000,5500000,5700000,5900000,6100000,6300000,6500000,6700000,7000000,12000000,12480000,12700000,12960000,14000000,17500000,20000000,25000000,31000000,31500000,0
19.12,Nissan,Qashqai,0,0,0,0,0,0,2736000,2976000,3600000,3850000,4200000,4200000,5040000,5600000,6240000,6300000,6700000,7000000,8400000,10500000,0
19.13,Nissan,Rogue,0,0,0,0,0,0,0,0,3420000,3744000,3840000,4200000,4800000,8000000,8000000,0,0,0,0,0,0
19.14,Nissan,Skyline ,1100000,1296000,1296000,1440000,1584000,1776000,2160000,2496000,2550000,2784000,3840000,4800000,0,0,0,0,0,0,0,0,0
19.15,Nissan,Sunny,700000,770000,960000,1200000,1296000,1320000,1392000,1464000,1536000,1584000,1680000,1920000,2400000,3120000,3264000,0,0,0,0,0,0
19.16,Nissan,Teana,0,0,0,1296000,1536000,1680000,1824000,1920000,3000000,3000000,3600000,3840000,3840000,4900000,5400000,6650000,0,0,0,0,0
19.17,Nissan,Tiida,0,0,0,0,1344000,1392000,1488000,1488000,1584000,1680000,1920000,2160000,2450000,3000000,3120000,4200000,5000000,0,0,0,0
19.18,Nissan,X-Terra,1824000,1920000,1920000,2064000,2400000,3264000,3360000,3792000,4000000,4320000,5040000,5040000,5760000,5760000,5760000,0,0,0,0,0,0
19.19,Nissan,X-Trail,0,1500000,1550000,1776000,2375000,2610000,2850000,3087000,3325000,3325000,4080000,4500000,5280000,5600000,6240000,7200000,8050000,9100000,10500000,14000000,0
19.20,Nissan,NOTE,0,0,0,0,0,1200000,1300000,1300000,1450000,1450000,1450000,0,0,0,0,0,0,0,0,0,0
19.21,Nissan,VERSA,0,0,0,0,0,0,2150000,2200000,2250000,2350000,2500000,2620000,2770000,2770000,2860000,3340000,0,0,0,0,0
20.01,Opel,Astra,960000,1152000,1152000,1296000,1584000,1824000,1824000,2160000,2256000,2400000,2400000,3264000,3264000,3500000,3500000,4500000,4560000,5200000,6000000,7000000,0
20.02,Opel,Vectra,1104000,1296000,1392000,1584000,1680000,1920000,2160000,2400000,2640000,2700000,0,0,0,0,0,0,0,0,0,0,0
20.03,Opel,Zafira,1104000,1248000,1392000,1584000,1728000,1920000,2352000,2688000,2688000,2880000,2880000,2940000,3150000,4200000,4200000,5000000,5700000,6500000,7700000,9100000,0
21.01,Porsche,Cayenne,0,0,3744000,3984000,4032000,4608000,5280000,6240000,6480000,6500000,11500000,12960000,14400000,17520000,17520000,21000000,23100000,31500000,45500000,49000000,0
21.02,Porsche,Panamera,0,0,0,0,0,0,0,0,0,11900000,14400000,15000000,0,0,0,0,0,0,0,0,0
22.01,Subaru,Forester,1584000,1776000,1632000,1776000,1968000,2030000,2400000,2800000,3400000,3400000,3850000,4080000,4800000,5280000,7500000,8400000,9800000,11200000,12250000,14700000,0
22.02,Subaru,Impreza,1050000,1300000,1350000,1350000,1540000,1540000,1824000,2000000,2100000,2200000,2900000,3200000,5200000,5250000,5600000,6000000,0,0,0,0,0
22.03,Subaru,Legacy,1440000,1680000,1680000,1680000,2000000,2232000,3325000,2450000,2660000,3150000,3600000,4320000,5100000,6100000,7700000,8500000,0,0,14000000,14700000,0
22.04,Subaru,CROSSTREK ,0,0,0,0,0,0,0,0,0,0,0,0,0,4500000,4800000,5100000,0,0,0,0,0
22.05,Subaru,Outback,1000000,1300000,1890000,2100000,2612000,2304000,2400000,2660000,3200000,4690000,5250000,5250000,6400000,7000000,8400000,9100000,11550000,15400000,16800000,19600000,0
22.06,Subaru,Tribeca,0,0,0,0,0,3200000,3780000,3840000,3850000,4700000,5250000,6000000,7000000,0,0,0,0,0,0,0,0
23.01,Suzuki,Grand Vitara,1400000,1610000,1700000,2100000,2310000,2800000,3216000,3360000,3360000,3600000,3900000,4080000,4800000,5200000,6300000,7700000,7700000,7700000,7700000,9100000,0
23.02,Suzuki,Kizashi,0,0,0,0,0,0,0,0,0,0,3360000,3560000,3560000,4000000,0,0,0,0,0,0,0
23.03,Suzuki,Swift,0,0,1000000,1000000,1000000,1425000,1425000,1440000,1550000,1632000,1900000,2640000,3120000,3300000,3500000,3500000,0,0,0,0,0
23.04,Suzuki,SX 4,0,0,0,0,0,0,2112000,2256000,2256000,2640000,2640000,2640000,3264000,4800000,4900000,5795000,8400000,8400000,8400000,9800000,0
24.01,Toyota,Alphard ,0,0,2400000,2400000,2544000,2640000,2880000,3024000,3840000,6240000,7200000,8160000,0,0,0,0,0,0,0,0,0
24.02,Toyota,Avalon,0,0,0,0,0,0,3696000,4200000,4200000,0,0,0,0,8075000,9000000,10450000,0,0,0,0,0
24.03,Toyota,Corolla,900000,1200000,1200000,1776000,2208000,2320000,2450000,2640000,2976000,3072000,3120000,3360000,3840000,3840000,4800000,5040000,5760000,6700000,7400000,9100000,0
24.04,Toyota,Avensis,0,0,0,1800000,1824000,1900000,1968000,2500000,3072000,3300000,3700000,4320000,6000000,0,0,0,0,0,0,0,0
24.05,Toyota,Camry,1050000,1300000,1400000,1824000,1920000,2240000,3024000,3024000,3024000,3120000,3264000,3360000,4224000,4560000,5040000,6240000,6720000,7680000,11040000,14000000,0
24.06,Toyota,Highlander,1920000,2100000,2100000,3200000,3850000,3900000,4000000,5280000,6240000,7000000,7200000,10080000,10080000,12000000,13000000,14400000,14400000,18240000,22400000,25200000,0
24.07,Toyota,Land Cruiser 100/200,2000000,2700000,4000000,4400000,5616000,6300000,7440000,9600000,12000000,13440000,16800000,16800000,16800000,17760000,19200000,22500000,28800000,28800000,28900000,35000000,0
24.08,Toyota,Land Cruiser Prado,2000000,2590000,3500000,4224000,4800000,5184000,5616000,6960000,7200000,10000000,12000000,12960000,12960000,13920000,15840000,15840000,16100000,16800000,16800000,21000000,0
24.09,Toyota,Mark X (10) Աջ ղեկ,0,0,0,0,0,1820000,2304000,2500000,2640000,0,0,0,0,0,0,0,0,0,0,0,0
24.10,Toyota,Prius ,1050000,1200000,1440000,1610000,1680000,1920000,2400000,2640000,2976000,3500000,3850000,4200000,4800000,5200000,5500000,5700000,5800000,6300000,10806000,0,0
24.11,Toyota,Rav 4,2160000,2400000,2544000,2880000,3216000,3600000,4224000,4224000,5040000,5040000,5280000,5280000,6000000,7680000,7680000,8160000,10080000,11040000,13300000,14000000,0
24.12,Toyota,Vitz,720000,960000,1104000,1200000,1296000,1344000,1392000,1464000,1488000,1584000,1920000,2016000,2160000,2592000,2800000,3010000,3500000,0,0,0,0
24.13,Toyota,Yaris,770000,960000,1000000,1100000,1344000,1536000,1680000,1680000,1920000,1920000,2240000,2500000,3000000,3500000,0,0,0,0,0,0,0
24.14,Toyota,Sequoia,0,3360000,3840000,4224000,4560000,4944000,5280000,5664000,7200000,9800000,12000000,14000000,15400000,16100000,25000000,0,0,0,0,0,0
